file_path,transcript,emotion,duration
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3167.wav,Their forces were already moving into the north country.,Neutral,3.571520833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3774.wav,"Why, doggone you all, shake again.",Neutral,3.5713125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2413.wav,"By golly, the boy wins.",Neutral,3.5678125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2975.wav,I'll be out of my head in fifteen minutes.,Sleepy,3.5676875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2587.wav,These rumors may even originate with us.,Sleepy,3.5676875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2090.wav,"And I hope you've got plenty of chain out, Captain Young.",Angry,3.5675625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2963.wav,Each day she became a more vital part of him.,Angry,3.5675625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3414.wav,A strange fire burned in his eyes when Thorpe turned.,Angry,3.567541667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3258.wav,"You won't die of malnutrition, be sure of that.",Neutral,3.5675
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4188.wav,How much was it.,Sleepy,3.565
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_245.wav,Violent life and athletic sports had never appealed to me.,Neutral,3.56475
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2361.wav,I suppose you picked that lingo up among the Indians.,Amused,3.563125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_111.wav,The last one I knew was an overseer.,Neutral,3.5615
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4054.wav,Think of investing in such an adventure.,Neutral,3.5603125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_408.wav,It would give me nervous prostration.,Sleepy,3.55925
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_635.wav,"Accept a father's blessing, and with it, this.",Neutral,3.559104167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_183.wav,He will follow us soon.,Disgusted,3.5564375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2308.wav,But he reconciled himself to it by an act of faith.,Angry,3.55475
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4002.wav,"She nodded, and her eyes grew soft and moist.",Neutral,3.5526875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_360.wav,His infernal chattering worries me even now as I think of it.,Neutral,3.552625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1820.wav,"The creative joy, I murmured.",Angry,3.552375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3890.wav,Then he stepped back with a low cry of pleasure.,Neutral,3.5519375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_188.wav,For a full minute he crouched and listened.,Amused,3.551375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4672.wav,His immaculate appearance was gone.,Amused,3.5495625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3789.wav,He saw Jeanne falter for a moment.,Amused,3.5495625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2706.wav,"Very early in my life, I separated from my mother.",Neutral,3.54875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2785.wav,A dead man is of no use on a plantation.,Amused,3.547666667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3057.wav,His face was streaming with blood.,Neutral,3.545854167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4368.wav,She had been thoroughly and efficiently mauled.,Neutral,3.5440625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_450.wav,"Lord, but I'm glad to see you again, Phil.",Neutral,3.5440625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1965.wav,Then he stepped back with a low cry of pleasure.,Neutral,3.5440625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3430.wav,The questions may have come vaguely in his mind.,Amused,3.5425625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2023.wav,He spat it out like so much venom.,Sleepy,3.541125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2804.wav,It was edged with ice.,Amused,3.5396875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2638.wav,He began to follow the footprints of the dog.,Neutral,3.53625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2791.wav,"Don't you see, I'm chewing this thing in two.",Neutral,3.53625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2863.wav,And Tom King patiently endured.,Sleepy,3.53625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1498.wav,She had been thoroughly and efficiently mauled.,Neutral,3.53625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4577.wav,"I cannot follow you, she said.",Neutral,3.535125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2526.wav,I had been sad too long already.,Neutral,3.534833333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1950.wav,I never allow what can't be changed to annoy me.,Amused,3.5340625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1102.wav,A trickle of fresh blood ran over his face.,Neutral,3.534
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4378.wav,"And I hope you've got plenty of chain out, Captain Young.",Amused,3.532125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1863.wav,What if Jeanne failed him.,Neutral,3.53175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3849.wav,There was nothing on the rock.,Neutral,3.53175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1543.wav,It fairly clubbed me into recognizing it.,Amused,3.5285
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3795.wav,That came before my A B C's.,Neutral,3.52625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1115.wav,Two years ago I gave up civilization for this.,Neutral,3.525375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_464.wav,It's the aurora borealis.,Disgusted,3.525020833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3131.wav,The discovery seemed to have been made on the spur of the moment.,Angry,3.523041667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2352.wav,"Youth had come back to her, freed from the yoke of oppression.",Neutral,3.5214375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_759.wav,Then you don't believe in altruism.,Neutral,3.521125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4758.wav,"Such things had occurred before, he told Philip.",Neutral,3.520875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4120.wav,I think it's much nicer to quarrel.,Sleepy,3.52075
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1460.wav,These rumors may even originate with us.,Neutral,3.51975
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4365.wav,You can take a vacation on pay.,Neutral,3.5165
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1555.wav,There was a change now.,Neutral,3.5164375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_44.wav,The Resident Commissioner is away in Australia.,Neutral,3.5164375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3114.wav,He seemed to fill it with his tremendous vitality.,Neutral,3.516
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3085.wav,"Surely I will excuse you, she cried.",Angry,3.516
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4591.wav,"White Leghorns, said Mrs Mortimer.",Neutral,3.516
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2443.wav,They were three hundred yards apart.,Angry,3.516
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1293.wav,Since then some mysterious force has been fighting us at every step.,Neutral,3.516
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3346.wav,A cry of joy burst from Philip's lips.,Neutral,3.5145
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3250.wav,He was worth nothing to the world.,Sleepy,3.514375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1218.wav,Its diameter was not more than two hundred yards.,Neutral,3.5140625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2690.wav,"Don't you see, I'm chewing this thing in two.",Angry,3.513125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_551.wav,They are big trees and require plenty of room.,Sleepy,3.5130625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_401.wav,"Tomorrow I'm going after that bear, he said.",Amused,3.51275
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1177.wav,But who was Eileen's double.,Sleepy,3.5093125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4749.wav,But I am at the end of my resources.,Angry,3.5081875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1836.wav,"But life's worth more than cash, she argued.",Angry,3.5081875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1055.wav,He seemed to fill it with his tremendous vitality.,Angry,3.5081875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_971.wav,"Ah, I had forgotten, he exclaimed.",Angry,3.508125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2917.wav,The last one I knew was an overseer.,Amused,3.508125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_402.wav,Each insult added to the value of the claim.,Angry,3.5074375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2929.wav,It occurred to me that there would have to be an accounting.,Neutral,3.5061875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_489.wav,It was a curious coincidence.,Neutral,3.505375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_855.wav,She had died from cold and starvation.,Amused,3.5048125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_190.wav,I graduated last of my class.,Sleepy,3.5040625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_585.wav,They wouldn't be sweeping a big vessel like the Martha.,Angry,3.5026875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2246.wav,I don't know why you're here at all.,Disgusted,3.5021875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2041.wav,"Gad, your letter came just in time.",Neutral,3.4996875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_625.wav,"She nodded, and her eyes grew soft and moist.",Neutral,3.49825
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3787.wav,"Robbery, bribery, fraud,",Angry,3.4975625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2776.wav,"Now you're coming down to business, Phil, he exclaimed.",Angry,3.4975
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3021.wav,Providence had delivered him through the maelstrom.,Sleepy,3.4950625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2405.wav,"Such a dog the wise driver kills, or turns loose.",Neutral,3.49475
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3459.wav,We'll have to watch our chances.,Angry,3.4926875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3161.wav,"I was near the cabin, and saw you.",Sleepy,3.4918125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_955.wav,They are to attack your camp tomorrow night.,Sleepy,3.49175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2400.wav,I saw it when she rolled.,Neutral,3.491
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3275.wav,"Surely I will excuse you, she cried.",Amused,3.4904375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3508.wav,"And I hope you've got plenty of chain out, Captain Young.",Neutral,3.490375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1038.wav,The wolf-dog thrust his gaunt muzzle toward him.,Neutral,3.4903125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3574.wav,A cry of joy burst from Philip's lips.,Neutral,3.4903125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4642.wav,They were deep in the primeval forest.,Neutral,3.4899375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4126.wav,A strange fire burned in his eyes when Thorpe turned.,Neutral,3.4890625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3214.wav,But it contributed to the smash.,Sleepy,3.488375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1067.wav,McVeigh when he returns from a trip to Honolulu.,Angry,3.48775
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2576.wav,Wada and Nakata were in a bit of a funk.,Angry,3.4876875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3549.wav,He was pressing beyond the limits of his vocabulary.,Angry,3.485791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_467.wav,But what they want with your toothbrush is more than I can imagine.,Angry,3.485791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3150.wav,"It is the fire, partly, she said.",Neutral,3.485770833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_553.wav,"But Johannes could, and did.",Disgusted,3.48575
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2943.wav,"Then, and at supper, he tried to fathom her.",Amused,3.483125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2229.wav,It's the aurora borealis.,Amused,3.48175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1020.wav,There was a change now.,Angry,3.481729167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1971.wav,"Gad, your letter came just in time.",Angry,3.481729167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3900.wav,They were following the shore of a lake.,Sleepy,3.480625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4513.wav,He began to follow the footprints of the dog.,Amused,3.4794375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3889.wav,"Therefore, hurrah for the game.",Disgusted,3.477229167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4122.wav,"He cried, and swung the club wildly.",Neutral,3.477208333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3330.wav,Philip thrust himself against it and entered.,Neutral,3.477208333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2244.wav,"He leapt again, and the club caught him once more.",Neutral,3.477208333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4134.wav,We'll have to watch our chances.,Sleepy,3.471708333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1538.wav,Will we ever forget it.,Amused,3.471625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1036.wav,Bassett was a fastidious man.,Amused,3.471625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3484.wav,Wash your hands of me.,Amused,3.4715625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4228.wav,But I am at the end of my resources.,Sleepy,3.471125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3734.wav,I have been doubly baptized.,Disgusted,3.4680625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2427.wav,One by one the boys were captured.,Angry,3.4671875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_208.wav,He will follow us soon.,Neutral,3.463875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1021.wav,Her face was against his breast.,Neutral,3.4638125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1646.wav,Down there the earth was already swelling with life.,Neutral,3.46325
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_610.wav,This is no place for you.,Sleepy,3.462375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2054.wav,Now please give a plain statement of what occurred.,Amused,3.454375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4497.wav,There are no kiddies and half grown youths among them.,Neutral,3.4543125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1615.wav,I only read the quotations.,Sleepy,3.451875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3236.wav,How could he explain his possession of the sketch.,Neutral,3.45175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1551.wav,I suppose you wonder why she is coming up here.,Neutral,3.45175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_616.wav,"I have no idea, replied Philip.",Sleepy,3.449041667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2050.wav,"Much, replied Jeanne, as tersely.",Angry,3.448375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3227.wav,For the first time in his life he was yearning for a scrap.,Amused,3.448375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1713.wav,But she swung obediently on her heel into the wind.,Neutral,3.4468125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1000.wav,This one hope was destroyed as quickly as it was born.,Neutral,3.446625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1310.wav,"I cannot follow you, she said.",Angry,3.4449375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1309.wav,Is that Pat Hanrahan's mug looking hungry and willing.,Angry,3.4428125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2059.wav,Pierre obeys me when we are together.,Sleepy,3.4420625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_27.wav,You can take a vacation on pay.,Sleepy,3.442
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3088.wav,I never allow what can't be changed to annoy me.,Angry,3.44075
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2347.wav,From now on we're pals.,Disgusted,3.440729167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4447.wav,He it was that lived to found the family of the Patino.,Angry,3.4406875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3516.wav,Fresh meat they failed to obtain.,Angry,3.4406875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3996.wav,Its diameter was not more than two hundred yards.,Angry,3.437833333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3070.wav,Gregson had left the outer door slightly ajar.,Amused,3.4364375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_733.wav,I came for information more out of curiosity than anything else.,Neutral,3.4330625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2934.wav,The gray eyes faltered; the flush deepened.,Amused,3.4330625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1205.wav,"Yes, it was a man who asked, a stranger.",Neutral,3.4330625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1910.wav,It was his intention to return to Eileen and her father.,Neutral,3.4330625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3812.wav,Jeanne was turning the bow shoreward.,Sleepy,3.4318125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4298.wav,"My, I'm almost homesick for it already.",Amused,3.431791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4625.wav,They were three hundred yards apart.,Amused,3.43125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1513.wav,"I have no idea, replied Philip.",Amused,3.43125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4745.wav,I may manage to freight a cargo back as well.,Neutral,3.4303125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4235.wav,It was a curious coincidence.,Angry,3.4291875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2786.wav,Production is doubling and quadrupling upon itself.,Neutral,3.428
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4063.wav,I graduated last of my class.,Neutral,3.428
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3635.wav,Her words sent a strange chill through Philip.,Neutral,3.428
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1992.wav,From now on we're pals.,Amused,3.4259375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4569.wav,His blood grew hot with rage at the thought.,Neutral,3.4255
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3930.wav,Death had come with terrible suddenness.,Neutral,3.4254375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4438.wav,It would give me nervous prostration.,Disgusted,3.4235625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1387.wav,"You must sleep, he urged.",Sleepy,3.4230625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4464.wav,"They ate dinner at the fifth, and rested for two hours.",Neutral,3.4221875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2680.wav,They are to attack your camp tomorrow night.,Neutral,3.420875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4326.wav,"Massage under tension, was the cryptic reply.",Neutral,3.4205625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3568.wav,"They were less stooped than we, less springy in their movements.",Angry,3.41825
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4385.wav,It was a large canoe.,Angry,3.417875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_209.wav,Jeanne was turning the bow shoreward.,Neutral,3.417875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1377.wav,Keep an eye on him.,Amused,3.4169375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1618.wav,Get down and dig in.,Sleepy,3.4166875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2338.wav,Who the devil gave it to you to be judge and jury.,Neutral,3.4156875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3148.wav,He will follow us soon.,Disgusted,3.414916667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4654.wav,The men stared into each other's face.,Neutral,3.414875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1043.wav,That's what Carnegie did.,Angry,3.4139375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_778.wav,Thus had the raw wilderness prepared him for this day.,Amused,3.4135
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_886.wav,"Anyway, no one saw her like that.",Amused,3.412125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3323.wav,A cry of joy burst from Philip's lips.,Amused,3.412125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_801.wav,There was a change now.,Amused,3.412125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_975.wav,Philip thrust himself against it and entered.,Amused,3.412125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1316.wav,"Such things had occurred before, he told Philip.",Amused,3.412104167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1914.wav,"Much, replied Jeanne, as tersely.",Angry,3.410375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2834.wav,"You won't die of malnutrition, be sure of that.",Amused,3.410354167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3710.wav,I never allow what can't be changed to annoy me.,Neutral,3.410333333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_282.wav,If you only could know how I thank you.,Angry,3.4103125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2916.wav,A dead man is of no use on a plantation.,Angry,3.410166667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_405.wav,Do you know any good land around here.,Sleepy,3.4065625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4445.wav,The Resident Commissioner is away in Australia.,Angry,3.405479167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2304.wav,"Robbery, bribery, fraud,",Amused,3.4035625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_291.wav,It occurred to me that there would have to be an accounting.,Amused,3.4035625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_738.wav,"Goodbye, Pierre, he shouted.",Neutral,3.4028125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2370.wav,"My, I'm almost homesick for it already.",Neutral,3.4028125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_965.wav,I had faith in them.,Amused,3.4020625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_529.wav,What do you mean by this outrageous conduct.,Neutral,3.3938125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2740.wav,The men stared into each other's face.,Sleepy,3.39325
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_689.wav,She had died from cold and starvation.,Neutral,3.3929375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4487.wav,Will we ever forget it.,Neutral,3.3904375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3760.wav,King took every advantage he knew.,Sleepy,3.3904375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2077.wav,A cry of joy burst from Philip's lips.,Amused,3.388375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2186.wav,"They handled two men already, both grub-thieves.",Neutral,3.387875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2482.wav,Does that look good.,Disgusted,3.386625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4382.wav,I'll go over tomorrow afternoon.,Sleepy,3.3861875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1724.wav,A shadow was creeping over Pierre's eyes.,Amused,3.384875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2015.wav,But all my dreams violated this law.,Amused,3.384708333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2632.wav,The questions may have come vaguely in his mind.,Neutral,3.3830625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2922.wav,And the air was growing chilly.,Disgusted,3.3820625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2519.wav,It's the aurora borealis.,Sleepy,3.3813125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1248.wav,The wolf-dog thrust his gaunt muzzle toward him.,Neutral,3.3813125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4755.wav,I suppose you wonder why she is coming up here.,Angry,3.38075
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2226.wav,The added weight had a velocity of fifteen miles per hour.,Neutral,3.3804375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3120.wav,Don't you see I hate you.,Disgusted,3.3793125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2833.wav,There was a change now.,Sleepy,3.378375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4031.wav,But all my dreams violated this law.,Neutral,3.377125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_152.wav,I have been doubly baptized.,Neutral,3.3761875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3870.wav,It was a curious coincidence.,Disgusted,3.3755
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_431.wav,I only read the quotations.,Amused,3.37525
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4233.wav,They were the presage of storm.,Neutral,3.3734375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2488.wav,Between him and the beach was the cane-grass fence of the compound.,Amused,3.37325
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3316.wav,He could feel a new stir in the land.,Angry,3.37325
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_364.wav,Get down and dig in.,Angry,3.3731875
